subject,script,session,woord,tested,response,score,readingTime,checkingTime,writingTime
sub-00051,cb,2,groen,0,,False,5.031999999999812,0.7800000000000864,
sub-00051,cb,2,snuiven,0,,False,11.065000000000056,6.529999999999973,
sub-00051,cb,2,rijp,0,,False,10.499000000000024,5.679000000000087,
sub-00051,cb,2,knielen,0,,False,7.416000000000054,0.3619999999999663,
sub-00051,cb,2,twijfel,0,,False,7.783000000000016,0.3790000000000191,
sub-00051,cb,2,driemaal,0,,False,6.913999999999987,1.3809999999999718,
sub-00051,cb,2,koppen,0,,False,4.765999999999963,0.51400000000001,
sub-00051,cb,2,blijven,0,,False,4.916000000000054,0.51299999999992,
sub-00051,cb,2,waarop,0,,False,11.698999999999955,3.705000000000041,
sub-00051,cb,2,koffie,1,koffie,True,,1.1480000000000246,8.146999999999935
sub-00051,cb,2,geld,0,,False,6.599000000000046,0.4639999999999418,
sub-00051,cb,2,diep,0,,False,3.84699999999998,0.9650000000000318,
sub-00051,cb,2,toegeven,0,,False,7.630999999999972,0.5470000000000255,
sub-00051,cb,2,jaar,0,,False,3.6829999999999927,0.3640000000000327,
sub-00051,cb,2,kasteel,0,,False,5.6310000000000855,0.4149999999999636,
sub-00051,cb,2,wegen,0,,False,5.232000000000085,1.711999999999989,
sub-00051,cb,2,snoep,0,,False,5.031000000000063,0.4629999999999654,
sub-00051,cb,2,opheffen,0,,False,9.115000000000007,2.6790000000000873,
sub-00051,cb,2,besmet,0,,False,7.581000000000017,0.6789999999999736,
sub-00051,cb,2,getuigen,0,,False,6.681999999999903,0.68100000000004,
sub-00051,cb,2,stof,0,,False,3.0160000000000764,0.3959999999999581,
sub-00051,cb,2,blad,0,,False,5.398000000000025,0.6889999999999645,
sub-00051,cb,2,tekst,1,tekst,True,,0.6140000000000327,9.033000000000015
sub-00051,cb,2,verhaal,0,,False,9.01699999999994,0.3970000000000482,
sub-00051,cb,2,smullen,0,,False,6.333999999999946,0.5629999999999882,
sub-00051,cb,2,keihard,0,,False,11.466000000000008,2.2810000000000628,
sub-00051,cb,2,lever,0,,False,5.515999999999963,1.1800000000000637,
sub-00051,cb,2,baron,0,,False,8.134000000000015,0.4120000000000345,
sub-00051,cb,2,zweven,0,,False,8.067000000000007,0.4119999999999209,
sub-00051,cb,2,ijdel,0,,False,6.498000000000047,0.8479999999999563,
sub-00051,cb,2,schep,0,,False,4.7169999999999845,0.5459999999999354,
sub-00051,cb,2,kennis,0,,False,3.479000000000042,0.8349999999999227,
sub-00051,cb,2,kleren,0,,False,5.445999999999913,0.3980000000000245,
sub-00051,cb,2,stal,0,,False,2.91599999999994,0.9880000000000564,
sub-00051,cb,2,maaltijd,1,maaltijd,True,,0.5130000000000337,6.165000000000077
sub-00051,cb,2,leuk,0,,False,5.033000000000129,2.229000000000042,
sub-00051,cb,2,mand,0,,False,3.1820000000000164,0.4130000000000109,
sub-00051,cb,2,stoom,0,,False,2.814999999999827,0.4230000000000018,
sub-00051,cb,2,akkoord,1,akkoord,True,,0.31899999999996,6.816000000000031
sub-00051,cb,2,woestijn,1,woestijn,True,,0.7799999999999727,16.299999999999955
sub-00051,cb,2,waken,0,,False,9.882000000000062,0.6140000000000327,
sub-00051,cb,2,anarchie,0,,False,22.450000000000045,2.62900000000036,
sub-00051,cb,2,gezond,0,,False,6.91599999999994,0.9540000000001784,
sub-00051,cb,2,techniek,1,techniek,True,,0.4480000000000927,10.031999999999924
sub-00051,cb,2,bijkomen,0,,False,7.1159999999999854,0.3369999999999891,
sub-00051,cb,2,traag,1,traag,True,,0.4479999999998654,4.999000000000024
sub-00051,cb,2,kaal,0,,False,3.3819999999998345,0.3480000000001837,
sub-00051,cb,2,bleek,0,,False,3.0139999999998963,0.4650000000001455,
sub-00051,cb,2,wagon,0,,False,5.414999999999964,0.3130000000001018,
sub-00051,cb,2,geliefd,0,,False,4.347999999999956,0.4130000000000109,
sub-00051,cb,2,feestdag,0,,False,6.766000000000076,1.6299999999998818,
sub-00051,cb,2,redding,0,,False,6.414999999999964,0.7459999999998672,
sub-00051,cb,2,voorraad,0,,False,13.066000000000033,0.9130000000000108,
sub-00051,cb,2,spanning,0,,False,4.8969999999999345,0.59699999999998,
sub-00051,cb,2,wijlen,0,,False,7.132000000000062,0.76299999999992,
sub-00051,cb,2,vlek,0,,False,9.284000000000106,0.4300000000000636,
sub-00051,cb,2,baas,0,,False,3.3309999999999036,0.68100000000004,
sub-00051,cb,2,knaap,0,,False,5.68300000000022,0.5959999999997763,
sub-00051,cb,2,muziek,0,,False,5.447999999999865,0.44600000000014,
sub-00051,cb,2,aanzoek,0,,False,7.499000000000024,3.479000000000042,
sub-00051,cb,2,schat,0,,False,3.7320000000001983,0.4119999999998072,
sub-00051,cb,2,joggen,0,,False,8.782999999999902,0.5130000000001473,
sub-00051,cb,2,beseffen,0,,False,5.083000000000084,0.4289999999998599,
sub-00051,cb,2,aarzelen,0,,False,3.3149999999996,0.5070000000000618,
sub-00051,cb,2,loyaal,1,loyaal,True,,0.3959999999999581,7.84900000000016
sub-00051,cb,2,heilig,0,,False,19.932999999999993,2.8300000000001546,
sub-00051,cb,2,dubbel,0,,False,10.583000000000084,0.3809999999998581,
sub-00051,cb,2,prikken,0,,False,5.5300000000002,0.6219999999998436,
sub-00051,cb,2,trekker,1,trekker,True,,0.4800000000000182,8.031999999999925
sub-00051,cb,2,ticket,0,,False,6.098000000000184,3.2970000000000255,
sub-00051,cb,2,innemen,0,,False,10.266000000000076,0.5309999999999491,
sub-00051,cb,2,daarheen,0,,False,6.280999999999949,0.5300000000002001,
sub-00051,cb,2,vorm,0,,False,13.633000000000038,1.913000000000011,
sub-00051,cb,2,geheim,0,,False,10.816000000000033,0.6960000000001401,
sub-00051,cb,2,zuster,0,,False,7.898999999999887,0.9049999999999728,
sub-00051,cb,2,geit,1,geit,True,,0.58199999999988,3.664999999999963
sub-00051,cb,2,zwart,0,,False,5.649000000000115,0.6050000000000182,
sub-00051,cb,2,waarbij,1,waarbij,True,,0.6979999999998654,9.717000000000098
sub-00051,cb,2,hechten,0,,False,15.848000000000184,0.3979999999999108,
sub-00051,cb,2,plek,0,,False,2.8659999999999854,0.41800000000012,
sub-00051,cb,2,kring,1,kring,True,,0.6480000000001382,5.8969999999999345
sub-00051,cb,2,eetlust,0,,False,8.016000000000076,0.3969999999999345,
sub-00051,cb,2,kabel,0,,False,4.679000000000087,0.5480000000000018,
sub-00051,cb,2,uitlaat,0,,False,5.216000000000122,0.4459999999999127,
sub-00051,cb,2,gebit,0,,False,3.4990000000000236,0.4860000000001037,
sub-00051,cb,2,huisdier,1,huisdier,True,,0.4980000000000473,11.298999999999978
sub-00051,cb,2,geluid,0,,False,11.381999999999834,0.5310000000001764,
sub-00051,cb,2,oceaan,0,,False,7.7970000000000255,2.030999999999949,
sub-00051,cb,2,moes,0,,False,3.4990000000000236,0.6300000000001091,
sub-00051,cb,2,jasje,0,,False,16.06600000000003,0.6299999999998818,
sub-00051,cb,2,slapen,0,,False,4.280999999999949,0.3979999999999108,
sub-00051,cb,2,middelen,0,,False,7.216000000000122,0.4300000000000636,
sub-00051,cb,2,eenhoorn,0,,False,7.317000000000007,0.6130000000000564,
sub-00051,cb,2,opzicht,0,,False,6.34699999999998,0.7309999999999945,
sub-00051,cb,2,komisch,0,,False,6.064000000000078,0.68100000000004,
sub-00051,cb,2,jagen,0,,False,4.59900000000016,0.4109999999998308,
sub-00051,cb,2,schaamte,0,,False,4.248000000000047,0.4479999999998654,
sub-00051,cb,2,vreten,0,,False,7.246999999999844,0.6470000000001619,
sub-00051,cb,2,nodig,0,,False,18.16599999999994,0.4139999999999872,
sub-00051,cb,2,maling,0,,False,4.5150000000001,0.446999999999889,
sub-00051,cb,2,apparaat,0,,False,7.266000000000076,0.446999999999889,
sub-00051,cb,2,mijnheer,0,,False,7.730999999999995,0.7809999999999491,
sub-00051,cb,2,dans,0,,False,4.198000000000093,0.4300000000000636,
sub-00051,cb,2,poes,0,,False,4.046000000000049,0.5,
sub-00051,cb,2,mijn,0,,False,4.498000000000047,0.7460000000000946,
sub-00051,cb,2,waarvan,0,,False,7.494999999999891,0.9049999999999728,
sub-00051,cb,2,kreeft,1,kreeft,True,,0.43100000000004,6.464999999999918
sub-00051,cb,2,boeien,0,,False,30.819000000000187,0.3789999999999054,
sub-00051,cb,2,flits,0,,False,9.28300000000013,0.8460000000000036,
sub-00051,cb,2,jurk,0,,False,6.298999999999978,0.4300000000000636,
sub-00051,cb,2,openbaar,0,,False,7.648999999999887,0.5450000000000728,
sub-00051,cb,2,leren,0,,False,3.980000000000018,0.3979999999999108,
sub-00051,cb,2,palm,0,,False,4.866000000000213,0.4129999999997835,
sub-00051,cb,2,lukken,0,,False,3.1989999999998417,0.4300000000000636,
sub-00051,cb,2,vinger,0,,False,7.6159999999999854,0.8460000000000036,
sub-00051,cb,2,gerucht,0,,False,6.132000000000062,0.5960000000000036,
sub-00051,cb,2,excuus,0,,False,5.699000000000069,0.7470000000000709,
sub-00051,cb,2,volop,0,,False,4.413000000000011,0.4980000000000473,
sub-00051,cb,2,gegeven,0,,False,4.964999999999918,0.5309999999999491,
sub-00051,cb,2,knie,0,,False,8.664999999999964,0.3949999999999818,
sub-00051,cb,2,vervoer,0,,False,9.68100000000004,0.3879999999999199,
sub-00051,cb,2,taal,1,taal,True,,0.7480000000000473,4.416999999999916
sub-00051,cb,2,piste,0,,False,7.333000000000084,0.9629999999999654,
sub-00051,cb,2,laag,0,,False,2.5850000000000364,0.3930000000000291,
sub-00051,cb,2,woning,0,,False,5.163999999999987,0.4130000000000109,
sub-00051,cb,2,weigeren,0,,False,5.164999999999964,0.3299999999999272,
sub-00051,cb,2,zout,0,,False,4.482999999999947,0.5470000000000255,
sub-00051,cb,2,woede,0,,False,6.548000000000002,1.063000000000102,
sub-00051,cb,2,aanzien,0,,False,3.3320000000001073,0.3799999999998817,
sub-00051,cb,2,hiervan,0,,False,22.4849999999999,0.4950000000001182,
sub-00051,cb,2,opkijken,0,,False,6.699000000000069,0.4290000000000873,
sub-00051,cb,2,staren,0,,False,5.298000000000002,0.4639999999999418,
sub-00051,cb,2,kanjer,0,,False,13.197999999999864,0.3800000000001091,
sub-00051,cb,2,sufferd,0,,False,7.6469999999999345,0.6459999999999582,
sub-00051,cb,2,vuur,0,,False,6.5499999999999545,0.6440000000000055,
sub-00051,cb,2,liefje,0,,False,9.714999999999918,0.8709999999998672,
sub-00051,cb,2,ziek,1,ziek,True,,0.4290000000000873,5.567000000000007
sub-00051,cb,2,invloed,0,,False,19.267000000000053,3.145999999999958,
sub-00051,cb,2,totaal,0,,False,4.866999999999962,0.3460000000000036,
sub-00051,cb,2,lust,0,,False,2.615000000000009,0.3869999999999436,
sub-00051,cb,2,slagen,1,slagen,True,,0.4819999999999709,4.413999999999987
sub-00051,cb,2,bisschop,0,,False,8.31399999999985,0.7799999999999727,
sub-00051,cb,2,goedkoop,0,,False,7.283999999999878,3.2110000000000127,
sub-00051,cb,2,zingen,0,,False,14.983999999999924,0.5960000000000036,
sub-00051,cb,2,baai,0,,False,3.815999999999803,0.5450000000000728,
sub-00051,cb,2,zaal,0,,False,2.59699999999998,0.3979999999999108,
sub-00051,cb,2,aflopen,0,,False,4.5490000000002055,0.4119999999998072,
sub-00051,cb,2,bever,0,,False,6.999000000000024,1.1130000000000564,
sub-00051,cb,2,schatten,0,,False,4.029999999999973,0.3640000000000327,
sub-00051,cb,2,vullen,0,,False,6.814999999999827,0.3460000000000036,
sub-00051,cb,2,opkomen,0,,False,5.7309999999999945,0.5380000000000109,
sub-00051,cb,2,steek,1,steek,True,,0.4889999999998053,4.43100000000004
sub-00051,cb,3,tekst,0,,False,4.385000000000002,0.5760000000000005,
sub-00051,cb,3,weeshuis,0,,False,5.564999999999998,0.6629999999999967,
sub-00051,cb,3,aflopen,0,,False,6.067,0.6129999999999995,
sub-00051,cb,3,uien,0,,False,3.5159999999999982,0.5799999999999983,
sub-00051,cb,3,schep,0,,False,6.015000000000001,0.4140000000000015,
sub-00051,cb,3,blik,0,,False,2.900999999999996,0.3449999999999988,
sub-00051,cb,3,slak,0,,False,2.8980000000000032,0.5139999999999958,
sub-00051,cb,3,aarzelen,0,,False,3.349000000000004,0.6629999999999967,
sub-00051,cb,3,stemming,0,,False,3.897999999999996,0.4300000000000068,
sub-00051,cb,3,koffie,0,,False,3.781999999999997,0.4300000000000068,
sub-00051,cb,3,trekker,0,,False,4.350999999999999,0.730000000000004,
sub-00051,cb,3,slagen,0,,False,2.9140000000000015,0.5519999999999925,
sub-00051,cb,3,openbaar,1,openbaar,True,,0.7219999999999942,7.64800000000001
sub-00051,cb,3,jasje,1,jasje,True,,0.5799999999999983,5.8160000000000025
sub-00051,cb,3,slapen,0,,False,2.900999999999996,1.0430000000000064,
sub-00051,cb,3,bleek,0,,False,2.73299999999999,0.2960000000000065,
sub-00051,cb,3,flits,0,,False,4.150000000000006,0.2950000000000017,
sub-00051,cb,3,kasteel,0,,False,2.5649999999999977,0.3130000000000024,
sub-00051,cb,3,nodig,0,,False,6.932999999999993,0.3959999999999866,
sub-00051,cb,3,driemaal,0,,False,5.6839999999999975,0.4220000000000254,
sub-00051,cb,3,toegeven,1,toegeven,True,,0.7980000000000018,6.798000000000002
sub-00051,cb,3,laag,0,,False,2.5490000000000066,0.34699999999998,
sub-00051,cb,3,innemen,0,,False,4.415999999999997,0.5449999999999875,
sub-00051,cb,3,bedoelen,0,,False,9.165999999999997,0.4150000000000204,
sub-00051,cb,3,oceaan,0,,False,5.096000000000004,7.353999999999985,
sub-00051,cb,3,knielen,1,knielen,True,,1.1650000000000205,3.430999999999983
sub-00051,cb,3,uitlaat,0,,False,9.735000000000014,0.3969999999999913,
sub-00051,cb,3,schat,0,,False,3.4329999999999927,0.4960000000000093,
sub-00051,cb,3,aandelen,0,,False,4.5160000000000196,0.4469999999999743,
sub-00051,cb,3,strikken,0,,False,3.0149999999999864,0.6809999999999832,
sub-00051,cb,3,traag,0,,False,3.467000000000013,0.4129999999999825,
sub-00051,cb,3,jagen,0,,False,2.9819999999999993,0.2379999999999711,
sub-00051,cb,3,hechten,1,hechten,True,,0.6800000000000068,8.117000000000019
sub-00051,cb,3,jurk,0,,False,4.301000000000016,0.4629999999999938,
sub-00051,cb,3,baron,0,,False,3.6829999999999927,0.3129999999999882,
sub-00051,cb,3,vorm,0,,False,4.215999999999951,0.3800000000000239,
sub-00051,cb,3,komisch,0,,False,11.449999999999989,0.3800000000000239,
sub-00051,cb,3,geld,0,,False,6.433000000000021,0.36099999999999,
sub-00051,cb,3,rechten,0,,False,5.935000000000002,0.4460000000000264,
sub-00051,cb,3,apparaat,0,,False,5.399000000000001,1.1310000000000286,
sub-00051,cb,3,zwart,0,,False,6.066000000000031,0.3779999999999859,
sub-00051,cb,3,ziek,0,,False,2.7819999999999823,0.4300000000000068,
sub-00051,cb,3,lukken,0,,False,2.899000000000001,0.4470000000000027,
sub-00051,cb,3,taal,0,,False,2.8319999999999936,0.4230000000000018,
sub-00051,cb,3,blijven,1,blijven,True,,0.6800000000000068,8.769000000000005
sub-00051,cb,3,huisdier,0,,False,8.366000000000042,0.8799999999999955,
sub-00051,cb,3,stoom,0,,False,2.833000000000027,0.4130000000000109,
sub-00051,cb,3,muziek,0,,False,6.2830000000000155,0.3279999999999745,
sub-00051,cb,3,kaal,0,,False,2.9990000000000236,0.4139999999999872,
sub-00051,cb,3,laken,0,,False,12.930999999999983,0.5810000000000173,
sub-00051,cb,3,kust,0,,False,4.380999999999972,0.3310000000000173,
sub-00051,cb,3,gebit,0,,False,10.76600000000002,0.4449999999999932,
sub-00051,cb,3,eenhoorn,0,,False,5.8799999999999955,0.6790000000000305,
sub-00051,cb,3,verhaal,0,,False,6.281999999999982,25.831999999999994,
sub-00051,cb,3,beseffen,0,,False,5.499000000000024,0.4969999999999572,
sub-00051,cb,3,klimmen,0,,False,3.865000000000009,0.2379999999999995,
sub-00051,cb,3,snuiven,1,snuiven,True,,0.6809999999999832,8.098000000000013
sub-00051,cb,3,feestdag,0,,False,7.764999999999986,1.7150000000000318,
sub-00051,cb,3,voorraad,0,,False,5.416999999999973,0.5120000000000005,
sub-00051,cb,3,toeval,0,,False,4.6819999999999595,0.4379999999999882,
sub-00051,cb,3,getuigen,1,getuigen,True,,0.7319999999999709,6.749000000000024
sub-00051,cb,3,mijnheer,0,,False,10.75,4.829000000000008,
sub-00051,cb,3,bisschop,0,,False,28.199999999999932,1.531000000000006,
sub-00051,cb,3,afnemen,0,,False,5.218000000000018,0.396000000000015,
sub-00051,cb,3,twijfel,0,,False,4.8489999999999895,0.9309999999999832,
sub-00051,cb,3,prikken,0,,False,5.465000000000032,0.7120000000000459,
sub-00051,cb,3,lust,0,,False,4.382999999999981,0.26400000000001,
sub-00051,cb,3,jaar,0,,False,2.7490000000000236,0.3970000000000482,
sub-00051,cb,3,geheim,0,,False,8.148000000000025,0.4980000000000473,
sub-00051,cb,3,moes,0,,False,3.0809999999999036,0.3960000000000718,
sub-00051,cb,3,mand,0,,False,5.048999999999978,0.3650000000000091,
sub-00051,cb,3,maken,0,,False,5.349000000000046,0.5789999999999509,
sub-00051,cb,3,anarchie,0,,False,5.532000000000039,0.6299999999999955,
sub-00051,cb,3,waarvan,0,,False,12.565000000000168,0.5119999999998299,
sub-00051,cb,3,mijn,0,,False,3.630999999999972,0.3819999999999481,
sub-00051,cb,3,parel,0,,False,3.0990000000000464,0.44500000000005,
sub-00051,cb,3,waarop,0,,False,3.216000000000008,0.7300000000000182,
sub-00051,cb,3,leuk,0,,False,6.2830000000000155,0.5289999999999964,
sub-00051,cb,3,kennis,0,,False,4.600000000000023,0.6469999999999345,
sub-00051,cb,3,attentie,0,,False,15.182999999999993,0.4309999999999263,
sub-00051,cb,3,middelen,0,,False,24.635000000000105,0.7639999999998963,
sub-00051,cb,3,knie,0,,False,5.516000000000076,0.2490000000000236,
sub-00051,cb,3,vinger,0,,False,8.698999999999955,1.3980000000000246,
sub-00051,cb,3,geit,0,,False,3.198999999999955,0.3640000000000327,
sub-00051,cb,3,boeien,0,,False,4.399000000000001,0.5639999999999645,
sub-00051,cb,3,wagon,0,,False,4.1299999999999955,0.4470000000000027,
sub-00051,cb,3,plek,0,,False,2.649000000000001,0.3640000000000327,
sub-00051,cb,3,hier,0,,False,19.015999999999963,1.2280000000000657,
sub-00051,cb,3,lokken,0,,False,3.0150000000001,0.5139999999998963,
sub-00051,cb,3,woning,0,,False,17.899,0.5489999999999782,
sub-00051,cb,3,goedkoop,0,,False,6.149000000000001,0.4550000000000409,
sub-00051,cb,3,flirt,1,flirt,True,,0.8150000000000546,7.816000000000031
sub-00051,cb,3,heengaan,0,,False,4.649999999999977,1.3799999999999957,
sub-00051,cb,3,liefje,0,,False,3.58299999999997,0.3709999999999809,
sub-00051,cb,3,knaap,1,knaap,True,,0.4540000000000646,3.5979999999999563
sub-00051,cb,3,zout,1,zout,True,,0.3659999999999854,4.865000000000009
sub-00051,cb,3,snoep,0,,False,4.66599999999994,0.34699999999998,
sub-00051,cb,3,gezond,0,,False,3.316000000000031,0.7949999999999591,
sub-00051,cb,3,klauw,0,,False,3.533999999999992,0.3949999999999818,
sub-00051,cb,3,gedicht,0,,False,5.682000000000016,0.3789999999999054,
sub-00051,cb,3,schaamte,0,,False,26.517999999999915,0.44500000000005,
sub-00051,cb,3,maling,0,,False,3.298999999999978,0.4679999999999609,
sub-00051,cb,3,steek,0,,False,40.85399999999993,0.86200000000008,
sub-00051,cb,3,koppen,0,,False,45.569999999999936,0.9960000000000946,
sub-00051,cb,3,redding,0,,False,45.980999999999995,0.7789999999999964,
sub-00051,cb,3,opzicht,0,,False,4.930999999999926,0.4959999999999809,
sub-00051,cb,3,uitdelen,0,,False,5.133000000000038,0.3799999999999954,
sub-00051,cb,3,kring,0,,False,3.366000000000099,0.3949999999999818,
sub-00051,cb,3,palm,0,,False,3.59800000000007,0.5399999999999636,
sub-00051,cb,3,site,1,site,True,,0.4800000000000182,5.598999999999933
sub-00051,cb,3,volop,0,,False,3.949000000000069,0.36099999999999,
sub-00051,cb,3,totaal,0,,False,5.245999999999981,0.3650000000000091,
sub-00051,cb,3,zingen,0,,False,3.4320000000000164,0.3460000000000036,
sub-00051,cb,3,grappen,0,,False,3.2649999999999864,0.4619999999999891,
sub-00051,cb,3,bloeien,0,,False,4.548999999999978,1.0310000000000628,
sub-00051,cb,3,steel,0,,False,4.1340000000000146,0.3799999999999954,
sub-00051,cb,3,zuster,0,,False,9.61399999999992,0.4830000000000609,
sub-00051,cb,3,vullen,0,,False,5.416000000000054,0.4939999999999145,
sub-00051,cb,3,zaal,0,,False,2.548999999999978,0.4329999999999927,
sub-00051,cb,3,soda,0,,False,6.7309999999999945,0.4289999999998599,
sub-00051,cb,3,heilig,0,,False,11.784000000000106,0.7619999999999436,
sub-00051,cb,3,poes,0,,False,4.182000000000016,0.4300000000000636,
sub-00051,cb,3,opheffen,0,,False,6.232999999999947,0.377999999999929,
sub-00051,cb,3,strak,0,,False,2.5499999999999545,0.3959999999999581,
sub-00051,cb,3,blad,0,,False,3.365000000000009,0.3450000000000273,
sub-00051,cb,3,baas,0,,False,2.76299999999992,0.9300000000000636,
